pair,encoder,seed,model,target_dev_coverage,tau,dev_coverage_selected,scene_set,scene,scene_oracle_feasible,acted,success,selected_row,selected_candidate,score_used,action_cost,net_benefit
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,236,True,True,True,8843,23,14.602823,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,237,True,True,True,3206,21,14.002846,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,239,True,True,True,2517,18,32.659569,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,242,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,243,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,244,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,245,True,True,True,11821,12,11.130366,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,246,True,True,True,7271,19,17.600971,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,247,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,248,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,252,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,254,True,True,True,7709,16,13.45373,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,257,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,258,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,266,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,267,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,271,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,272,True,True,False,3438,8,12.464157,0.141421,-0.141421
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,274,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,276,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,278,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,280,True,True,True,653,16,15.633561,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,286,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,287,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,288,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,289,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,290,True,True,True,12172,20,11.419773,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,291,True,True,True,12456,10,12.536712,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,292,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,294,True,True,True,6680,16,18.882635,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,296,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,297,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,298,True,True,True,11729,18,19.04439,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,299,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,301,True,True,False,6826,15,11.142668,0.141421,-0.141421
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,302,True,True,True,9185,22,20.663103,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,303,True,True,True,3547,19,15.443911,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,304,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,305,True,True,True,7653,9,13.100798,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,306,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,308,True,True,True,2907,16,14.374822,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,313,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,316,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,318,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,319,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,320,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,322,True,True,True,7751,9,11.24894,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,325,True,True,True,2994,5,11.766769,0.070711,0.929289
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,326,True,True,True,5265,22,17.525537,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,328,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,329,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,331,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,332,True,True,True,5063,16,20.181438,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,333,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,334,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,335,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,339,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,340,True,True,True,7856,16,12.646375,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,342,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,343,True,True,True,9283,22,16.337309,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,345,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,346,True,True,True,1581,13,22.32641,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,349,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,353,True,True,True,6477,9,19.565619,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,354,True,True,False,3527,48,22.583609,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,355,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,356,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,357,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,358,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,360,True,True,True,3824,2,13.177647,0.070711,0.929289
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,363,True,True,True,1738,23,11.371973,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,364,True,True,True,2754,10,18.796686,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,367,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,368,True,True,True,10165,22,27.172586,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,369,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,370,True,True,True,10593,9,17.491144,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,375,True,True,True,756,21,13.069529,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,376,True,True,False,12249,48,15.440765,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,378,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,380,True,True,True,4281,18,12.201458,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,382,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,384,True,True,True,8450,22,14.853745,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,385,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,386,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,387,True,True,True,12267,17,12.290318,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,389,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,391,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,392,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,393,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,394,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,396,True,True,True,7023,16,15.378489,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,397,True,True,True,3352,20,20.760712,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,399,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,400,True,True,True,7469,21,11.493385,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,404,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,405,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,408,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,410,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,412,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,414,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,419,True,True,True,7807,16,21.041706,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,420,True,True,True,10557,22,15.055134,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,423,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,425,True,True,True,797,13,11.814229,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,427,True,True,True,261,16,17.182493,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,429,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,430,True,True,True,11046,21,31.917654,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,431,True,True,True,1146,19,13.638765,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,433,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,437,True,True,True,10063,18,15.617725,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,442,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,444,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,445,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,449,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,453,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,455,True,True,True,10264,23,13.048531,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,457,True,True,False,10142,48,18.896564,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,462,True,True,True,4037,19,18.419163,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,463,True,True,False,6370,0,15.427339,0.070711,-0.070711
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,465,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,469,True,True,True,7362,12,12.825067,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,473,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,478,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,481,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,483,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,484,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,485,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,486,True,True,True,10200,8,15.069363,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,488,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,489,True,True,True,4370,9,13.074743,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,490,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,493,True,True,True,9568,13,14.74572,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,500,True,True,True,8155,21,20.900969,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,501,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,505,True,True,True,1927,16,21.005882,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,506,True,True,True,3152,16,11.825264,0.226274,0.773726
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,507,True,True,True,4225,11,15.230022,0.141421,0.858579
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,509,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,flipmine,0.75,11.070445,0.7442,eval213,511,True,True,True,6735,22,13.935461,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,0,True,True,False,3135,48,0.487805,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,3,True,True,True,9474,17,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,7,True,True,True,1688,22,0.487805,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,13,True,True,True,8202,19,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,14,True,True,True,8878,9,0.739394,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,16,True,True,True,11487,21,0.487805,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,30,True,True,True,2960,20,0.555556,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,35,True,True,True,11976,20,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,38,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,49,True,True,True,11188,16,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,55,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,60,True,True,True,11429,12,0.555556,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,62,True,True,True,6237,14,0.739394,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,74,True,True,True,3792,19,0.487805,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,79,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,81,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,82,True,True,False,11772,12,0.487805,0.141421,-0.141421
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,84,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,87,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,90,True,True,True,1833,20,0.555556,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,94,True,True,True,1442,21,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,97,True,True,True,8046,10,0.739394,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,98,True,True,False,5928,48,0.739394,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,102,True,True,True,6099,23,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,105,True,True,False,2110,3,0.487805,0.070711,-0.070711
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,106,True,True,True,11570,6,0.487805,0.070711,0.929289
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,109,True,True,True,8787,16,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,110,True,True,True,12417,20,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,113,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,114,True,True,True,3882,11,0.739394,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,115,True,True,True,6143,18,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,122,True,True,True,5202,8,0.739394,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,126,True,True,True,11085,11,0.5,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,135,True,True,False,2353,1,0.555556,0.070711,-0.070711
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,136,True,True,True,314,20,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,140,True,True,True,9818,18,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,145,True,True,True,1535,16,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,149,True,True,True,5951,22,0.487805,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,157,True,True,True,6623,8,0.487805,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,162,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,166,True,True,True,11284,14,0.739394,0.141421,0.858579
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,171,True,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,dev43,172,True,True,True,11337,18,0.739394,0.226274,0.773726
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,1,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,2,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,5,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,11,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,17,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,18,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,19,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,20,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,21,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,23,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,27,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,31,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,33,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,34,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,43,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,48,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,50,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,63,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,68,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,76,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,78,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,83,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,85,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,88,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,89,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,93,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,104,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,112,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,117,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,119,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,120,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,123,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,129,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,138,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,143,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,148,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,153,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,154,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,155,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,160,False,False,False,-1,-1,,0.0,0.0
rel12_s47,rel12,47,isotonic_clean,0.75,0.487805,0.7907,eval213,164,False,False,False,-1,-1,,0.0,0.0
